,Unnamed: 0,Unnamed: 0.1,URL,address,signal,lat,lng
30,30,30,https://www.tripadvisor.com/Attraction_Review-g60745-d7089190-Reviews-The_Berklee_Bookstore-Boston_Massachusetts.html,"1090 Boylston St, Boston, MA 02215-3601",finish,42.3467932,-71.08826429999999
31,31,31,https://www.tripadvisor.com/Attraction_Review-g60745-d12628413-Reviews-Brodney_Antiques_and_Jewelry-Boston_Massachusetts.html,"145 Newbury St, Boston, MA 02116-2906",finish,42.3511874,-71.0773829
32,32,32,https://www.tripadvisor.com/Attraction_Review-g60745-d11733599-Reviews-Bunker_Hill_Gifts-Boston_Massachusetts.html,"26 Common St, Boston, MA 02129-3818",finish,42.3741697,-71.05936419999999
33,33,33,https://www.tripadvisor.com/Attraction_Review-g60745-d20300128-Reviews-Papercuts_J_P-Boston_Massachusetts.html,"60 South St, Boston, MA 02130-3143",finish,42.3076435,-71.1153616
34,34,34,https://www.tripadvisor.com/Attraction_Review-g60890-d214893-Reviews-Harvard_Book_Store-Cambridge_Massachusetts.html,"1256 Massachusetts Ave, Cambridge, MA 02138-3820",finish,42.3725675,-71.1163528
35,35,35,https://www.tripadvisor.com/Attraction_Review-g60745-d5975686-Reviews-Old_Japan-Boston_Massachusetts.html,"24 Union Park St, Boston, MA 02118-2130",finish,42.3417043,-71.0699187
36,36,36,https://www.tripadvisor.com/Attraction_Review-g60745-d15519108-Reviews-The_Guild_of_Boston_Artists-Boston_Massachusetts.html,"162 Newbury St, Boston, MA 02116-2809",finish,42.35041630000001,-71.0784919
37,37,37,https://www.tripadvisor.com/Attraction_Review-g60745-d16913913-Reviews-All_Stars-Boston_Massachusetts.html,"200 State St, Boston, MA 02109-2605",finish,42.359955,-71.0531661
38,38,38,https://www.tripadvisor.com/Attraction_Review-g60745-d12512637-Reviews-Debby_Krim_Photography-Boston_Massachusetts.html,"450 Harrison Ave Studio 223a, Boston, MA 02118-2400",finish,42.3427286,-71.0648691
39,39,39,https://www.tripadvisor.com/Attraction_Review-g60745-d12906036-Reviews-Beacon_Gallery-Boston_Massachusetts.html,"524 Harrison Ave Bsmt B, Boston, MA 02118-2773",finish,42.34161779999999,-71.066616
40,40,40,https://www.tripadvisor.com/Attraction_Review-g60745-d2196974-Reviews-Panopticon_Gallery-Boston_Massachusetts.html,"502 Commonwealth Ave Hotel Commonwealth, Boston, MA 02215-2606",finish,42.3485483,-71.0952173
